9324	161014
9325	161015
9326	161016
9327	161017
9328	161018
9329	161019
9330	161020
9331	161021
9332	162197
9333	162198
9334	162199
9335	162200
9336	162201
9337	162202
9338	162203
9339	162204
9340	162205
9341	162206
9342	162207
9343	162208
9344	162209
9345	162210
9346	162211
9347	162212
9348	162213
9349	162214
9350	162215
9351	162216
9352	162177
9353	162178
9354	162179
9355	162180
9356	162181
9357	162182
9358	162183
9359	162184
9360	162185
9361	162186
9362	162187
9363	162188
9364	162189
9365	162190
9366	162191
9367	162192
9368	162193
9369	162194
9370	162195
9371	162196
9472	169164
9473	169165
9474	169166
9475	169167
9476	169168
9477	169169
9478	169170
9479	169171
9480	169172
9481	169173
9482	169174
9483	169175
9484	169176
9485	169177
9486	169178
9487	169179
9488	169180
9489	169181
9490	169182
9491	169183
9492	169184
9493	169185
9494	169186
9495	169187
9496	169188
9497	169189
9498	169190
9499	169191
9500	169192
9501	169193
9502	169194
9503	169195
9504	169196
9505	169197
9506	169198
9507	169199
9508	169200
9509	169201
9510	169202
9511	169203
9512	169204
9513	169205
9514	169206
9515	169207
9516	169208
9517	169209
9518	169210
9519	169211
9520	169212
9521	169213
9522	169214
9523	169215
9524	169216
9525	169217
9526	169218
9527	169219
9528	169220
9529	169221
9530	169222
9531	169223
9532	169224
9533	169225
9534	169226
9535	169227
9536	169228
9537	169229
9538	169230
9539	169231
9540	169232
9541	169233
9542	169234
9543	169235
9544	169236
9545	169237
9546	169238
9547	169239
9552	168084
9553	168085
9554	168086
9555	168087
9556	168088
9557	168089
9558	168090
9559	168091
9560	168092
9561	168093
9562	168094
9563	168095
9564	168096
9565	168097
9566	168098
9567	168099
9568	168100
9569	168101
9570	168102
9571	168103
9572	168104
9573	168105
9574	168106
9575	168107
9576	168108
9577	168109
9578	168110
9579	168111
9580	168112
9581	168113
9582	168114
9583	168115
9584	168116
9585	168117
9586	168118
9587	168119
9601	168120
9602	168121
9603	168122
9604	168123
9605	168124
9606	168125
9607	168126
9608	168128
9609	168129
9610	168130
9611	168131
9612	168132
9613	168133
9614	168134
9615	168135
9619	168136
9620	168137
9621	168138
9632	161246
9633	161245
9650	161248
9651	161247
9660	168139
9661	168140
9670	161244
9671	161243
9675	161240
9678	161242
9679	161241
9698	168141
9699	168142
9700	168143
9701	168144
9733	161239
9734	161238
9737	168145
9792	161226
9794	161225
12288	161161
12289	161162
12290	161163
12291	161168
12293	161169
12294	169101
12295	169150
12296	161180
12297	161181
12298	161182
12299	161183
12300	161184
12301	161185
12302	161186
12303	161187
12304	161190
12305	161191
12306	168147
12307	161254
12308	161178
12309	161179
12310	161188
12311	161189
12317	168148
12318	168149
12321	169064
12322	169065
12323	169066
12324	169067
12325	169068
12326	169069
12327	169070
12328	169071
12329	169072
12353	164161
12354	164162
12355	164163
12356	164164
12357	164165
12358	164166
12359	164167
12360	164168
12361	164169
12362	164170
12363	164171
12364	164172
12365	164173
12366	164174
12367	164175
12368	164176
12369	164177
12370	164178
12371	164179
12372	164180
12373	164181
12374	164182
12375	164183
12376	164184
12377	164185
12378	164186
12379	164187
12380	164188
12381	164189
12382	164190
12383	164191
12384	164192
12385	164193
12386	164194
12387	164195
12388	164196
12389	164197
12390	164198
12391	164199
12392	164200
12393	164201
12394	164202
12395	164203
12396	164204
12397	164205
12398	164206
12399	164207
12400	164208
12401	164209
12402	164210
12403	164211
12404	164212
12405	164213
12406	164214
12407	164215
12408	164216
12409	164217
12410	164218
12411	164219
12412	164220
12413	164221
12414	164222
12415	164223
12416	164224
12417	164225
12418	164226
12419	164227
12420	164228
12421	164229
12422	164230
12423	164231
12424	164232
12425	164233
12426	164234
12427	164235
12428	164236
12429	164237
12430	164238
12431	164239
12432	164240
12433	164241
12434	164242
12435	164243
12443	169097
12444	169098
12445	169102
12446	169103
12449	165161
12450	165162
12451	165163
12452	165164
12453	165165
12454	165166
12455	165167
12456	165168
12457	165169
12458	165170
12459	165171
12460	165172
12461	165173
12462	165174
12463	165175
12464	165176
12465	165177
12466	165178
12467	165179
12468	165180
12469	165181
12470	165182
12471	165183
12472	165184
12473	165185
12474	165186
12475	165187
12476	165188
12477	165189
12478	165190
12479	165191
12480	165192
12481	165193
12482	165194
12483	165195
12484	165196
12485	165197
12486	165198
12487	165199
12488	165200
12489	165201
12490	165202
12491	165203
12492	165204
12493	165205
12494	165206
12495	165207
12496	165208
12497	165209
12498	165210
12499	165211
12500	165212
12501	165213
12502	165214
12503	165215
12504	165216
12505	165217
12506	165218
12507	165219
12508	165220
12509	165221
12510	165222
12511	165223
12512	165224
12513	165225
12514	165226
12515	165227
12516	165228
12517	165229
12518	165230
12519	165231
12520	165232
12521	165233
12522	165234
12523	165235
12524	165236
12525	165237
12526	165238
12527	165239
12528	165240
12529	165241
12530	165242
12531	165243
12532	165244
12533	165245
12534	165246
12540	169096
12541	169099
12542	169100
12549	168197
12550	168198
12551	168199
12552	168200
12553	168201
12554	168202
12555	168203
12556	168204
12557	168205
12558	168206
12559	168207
12560	168208
12561	168209
12562	168210
12563	168211
12564	168212
12565	168213
12566	168214
12567	168215
12568	168216
12569	168217
12570	168218
12571	168219
12572	168220
12573	168221
12574	168222
12575	168223
12576	168224
12577	168225
12578	168226
12579	168227
12580	168228
12581	168229
12582	168230
12583	168231
12584	168232
12585	168233
12832	162229
12833	162230
12834	162231
12835	162232
12836	162233
12837	162234
12838	162235
12839	162236
12840	162237
12841	162238
12849	169090
12963	169073
13198	169074
13199	169075
13212	169076
13213	169077
13214	169078
13217	169079
13252	169080
13262	169081
13265	169082
13266	169083
13269	169084
19968	210187
19969	182161
19970	129064
19971	198223
19972	129065
19973	129066
19974	129067
19975	205242
19976	213201
19977	200253
19978	201207
19979	207194
19980	216162
19981	178187
19982	211235
19983	129068
19984	216164
19985	179243
19986	129069
19987	215168
19988	199210
19989	216167
19990	202192
19991	129070
19992	199240
19993	177251
19994	210181
19995	180212
19996	182171
19997	203191
19998	216169
19999	129071
20000	129072
20001	129073
20002	182170
20003	129074
20004	193189
20005	209207
20006	129075
20007	201165
20008	216173
20009	129076
20010	184246
20011	209190
20012	227220
20013	214208
20014	129077
20015	129078
20016	183225
20017	129079
20018	180174
20019	129080
20020	193217
20021	129081
20022	216188
20023	129082
20024	205232
20025	181164
20026	206170
20027	214247
20028	129083
20029	192246
20030	190217
20031	216175
20032	129084
20033	129085
20034	129086
20035	196203
20036	129087
20037	190195
20038	129088
20039	216177
20040	195180
20041	210229
20042	129089
20043	214174
20044	206218
20045	213167
20046	186245
20047	183166
20048	192214
20049	129090
20050	198185
20051	197210
20052	199199
20053	129091
20054	185212
20055	129092
20056	179203
20057	210210
20058	129093
20059	129094
20060	216191
20061	190197
20062	198242
20063	210178
20064	207176
20065	207231
20066	129095
20067	129096
20068	129097
20069	129098
20070	202233
20071	129099
20072	129100
20073	216192
20074	129101
20075	129102
20076	129103
20077	129104
20078	129105
20079	129106
20080	194242
20081	194210
20082	129107
20083	200233
20084	129108
20085	129109
20086	129110
20087	129111
20088	129112
20089	129113
20090	129114
20091	129115
20092	129116
20093	129117
20094	199172
20095	129118
20096	129119
20097	129120
20098	129121
20099	129122
20100	129123
20101	129124
20102	193203
20103	129125
20104	211232
20105	213249
20106	129126
20107	202194
20108	182254
20109	216161
20110	211218
20111	191247
20112	129128
20113	212198
20114	187165
20115	216193
20116	206229
20117	190174
20118	129129
20119	129130
20120	216168
20121	129131
20122	209199
20123	208169
20124	129132
20125	129133
20126	129134
20127	216189
20128	217239
20129	205246
20130	191186
20131	129135
20132	189187
20133	186165
20134	210224
20135	178250
20136	186224
20137	196182
20138	129136
20139	207237
20140	190169
20141	205164
20142	193193
20143	129137
20144	129138
20145	129139
20146	199215
20147	217241
20148	129140
20149	217244
20150	129141
20151	129142
20152	129143
20153	129144
20154	200203
20155	216233
20156	129145
20157	129146
20158	129147
20159	210218
20160	202178
20161	200202
20162	216236
20163	216234
20164	216198
20165	189246
20166	198205
20167	179240
20168	129148
20169	216235
20170	189241
20171	189233
20172	129149
20173	200212
20174	180211
20175	129150
20176	129151
20177	194216
20178	129152
20179	178214
20180	215208
20181	202203
20182	203251
20183	213204
20184	184182
20185	207201
20186	129153
20187	129154
20188	129155
20189	217218
20190	216240
20191	199170
20192	129156
20193	216238
20194	129157
20195	180250
20196	193238
20197	210212
20198	129158
20199	129159
20200	216237
20201	129160
20202	210199
20203	216239
20204	195199
20205	129161
20206	129162
20207	129163
20208	209246
20209	129164
20210	214217
20211	216242
20212	129165
20213	216245
20214	188254
20215	188219
20216	129166
20217	129167
20218	129168
20219	200206
20220	129169
20221	183221
20222	129170
20223	183194
20224	129171
20225	198243
20226	129172
20227	129173
20228	129174
20229	129175
20230	129176
20231	129177
20232	129178
20233	216248
20234	210193
20235	129179
20236	129180
20237	206233
20238	188191
20239	183252
20240	183165
20241	208221
20242	129181
20243	129182
20244	129183
20245	129184
20246	129185
20247	214218
20248	211197
20249	187239
20250	187225
20251	216241
20252	129186
20253	129187
20254	201161
20255	206176
20256	180171
20257	129188
20258	216243
20259	129189
20260	201203
20261	216246
20262	194215
20263	216247
20264	129190
20265	129191
20266	206177
20267	216249
20268	129192
20269	129193
20270	129194
20271	178174
20272	185192
20273	129195
20274	217163
20275	129196
20276	176233
20277	129197
20278	193230
20279	129198
20280	201236
20281	129199
20282	203197
20283	129200
20284	203198
20285	217164
20286	129201
20287	129202
20288	129203
20289	129204
20290	129205
20291	181232
20292	129206
20293	129207
20294	181171
20295	129208
20296	129209
20297	129210
20298	129211
20299	129212
20300	129213
20301	206187
20302	181205
20303	215161
20304	215244
20305	211211
20306	129214
20307	204229
20308	129215
20309	186206
20310	129216
20311	217162
20312	217220
20313	211224
20314	216253
20315	183240
20316	215247
20317	216254
20318	216250
20319	217161
20320	196227
20321	129217
20322	129218
20323	211182
20324	216244
20325	217221
20326	129219
20327	216251
20328	129220
20329	197229
20330	129221
20331	129222
20332	192208
20333	129223
20334	129224
20335	209240
20336	176219
20337	129225
20338	129226
20339	188209
20340	217166
20341	129227
20342	217165
20343	129228
20344	129229
20345	129230
20346	129231
20347	217172
20348	217174
20349	129232
20350	217171
20351	202185
20352	129233
20353	129234
20354	129235
20355	217169
20356	214182
20357	129236
20358	129237
20359	129238
20360	179222
20361	217168
20362	129239
20363	192253
20364	129240
20365	202204
20366	129241
20367	217170
20368	129242
20369	217167
20370	129243
20371	129244
20372	217176
20373	129245
20374	129246
20375	182177
20376	129247
20377	129248
20378	129249
20379	185169
20380	129250
20381	210192
20382	129251
20383	129252
20384	207192
20385	129253
20386	129254
20387	194194
20388	130064
20389	189196
20390	213236
20391	178224
20392	199200
20393	191235
20394	217173
20395	130065
20396	217175
20397	130066
20398	206234
20399	186238
20400	130067
20401	130068
20402	130069
20403	130070
20404	130071
20405	199214
20406	130072
20407	130073
20408	130074
20409	130075
20410	130076
20411	130077
20412	130078
20413	130079
20414	130080
20415	177227
20416	130081
20417	130082
20418	130083
20419	180217
20420	182237
20421	217180
20422	130084
20423	130085
20424	130086
20425	130087
20426	191161
20427	130088
20428	130089
20429	130090
20430	217222
20431	199206
20432	192254
20433	217184
20434	130091
20435	130092
20436	130093
20437	130094
20438	130095
20439	203215
20440	183253
20441	130096
20442	217181
20443	130097
20444	217183
20445	177163
20446	211225
20447	217185
20448	130098
20449	208197
20450	130099
20451	217182
20452	130100
20453	130101
20454	217177
20455	130102
20456	217178
20457	193169
20458	217179
20459	130103
20460	130104
20461	188243
20462	208222
20463	184169
20464	130105
20465	190227
20466	130106
20467	217189
20468	130107
20469	130108
20470	130109
20471	130110
20472	217186
20473	130111
20474	176179
20475	130112
20476	130113
20477	130114
20478	217194
20479	130115
20480	130116
20481	130117
20482	130118
20483	130119
20484	130120
20485	130121
20486	130122
20487	130123
20488	130124
20489	130125
20490	130126
20491	130128
20492	217196
20493	177182
20494	130129
20495	217191
20496	130130
20497	130131
20498	181185
20499	130132
20500	190243
20501	130133
20502	130134
20503	130135
20504	204200
20505	186242
20506	210208
20507	130136
20508	217195
20509	130137
20510	130138
20511	189232
20512	130139
20513	179171
20514	130140
20515	130141
20516	130142
20517	217197
20518	190235
20519	130143
20520	217198
20521	217187
20522	196223
20523	130144
20524	217190
20525	217193
20526	217192
20527	130145
20528	130146
20529	130147
20530	130148
20531	130149
20532	130150
20533	130151
20534	130152
20535	130153
20536	130154
20537	130155
20538	213174
20539	130156
20540	214181
20541	130157
20542	199227
20543	130158
20544	130159
20545	130160
20546	130161
20547	217200
20548	130162
20549	130163
20550	130164
20551	188217
20552	217202
20553	130165
20554	130166
20555	130167
20556	217188
20557	130168
20558	217203
20559	198171
20560	130169
20561	130170
20562	130171
20563	130172
20564	130173
20565	217201
20566	130174
20567	130175
20568	130176
20569	130177
20570	215246
20571	130178
20572	205163
20573	130179
20574	130180
20575	130181
20576	130182
20577	130183
20578	130184
20579	130185
20580	130186
20581	189161
20582	130187
20583	130188
20584	130189
20585	130190
20586	130191
20587	130192
20588	217204
20589	130193
20590	130194
20591	130195
20592	130196
20593	130197
20594	130198
20595	130199
20596	130200
20597	130201
20598	197188
20599	205181
20600	130202
20601	130203
20602	130204
20603	217205
20604	130205
20605	130206
20606	217199
20607	179165
20608	191254
20609	130207
20610	130208
20611	130209
20612	130210
20613	184181
20614	130211
20615	130212
20616	192252
20617	130213
20618	130214
20619	130215
20620	130216
20621	176248
20622	130217
20623	130218
20624	130219
20625	130220
20626	130221
20627	130222
20628	130223
20629	130224
20630	130225
20631	130226
20632	130227
20633	130228
20634	130229
20635	130230
20636	130231
20637	130232
20638	130233
20639	130234
20640	130235
20641	130236
20642	130237
20643	180246
20644	130238
20645	217206
20646	130239
20647	217207
20648	180162
20649	217208
20650	130240
20651	130241
20652	180223
20653	130242
20654	130243
20655	130244
20656	130245
20657	130246
20658	176193
20659	130247
20660	130248
20661	130249
20662	130250
20663	130251
20664	130252
20665	130253
20666	217209
20667	201181
20668	130254
20669	131064
20670	131065
20671	131066
20672	131067
20673	131068
20674	131069
20675	131070
20676	131071
20677	131072
20678	131073
20679	131074
20680	131075
20681	131076
20682	131077
20683	131078
20684	131079
20685	131080
20686	131081
20687	207241
20688	131082
20689	131083
20690	131084
20691	131085
20692	131086
20693	131087
20694	217210
20695	131088
20696	131089
20697	131090
20698	193197
20699	131091
20700	131092
20701	131093
20702	131094
20703	131095
20704	131096
20705	131097
20706	131098
20707	131099
20708	131100
20709	131101
20710	217214
20711	201174
20712	131102
20713	131103
20714	131104
20715	131105
20716	217213
20717	217212
20718	217215
20719	131106
20720	131107
20721	131108
20722	131109
20723	203219
20724	131110
20725	189169
20726	131111
20727	131112
20728	131113
20729	131114
20730	131115
20731	198167
20732	131116
20733	131117
20734	131118
20735	131119
20736	131120
20737	131121
20738	131122
20739	131123
20740	131124
20741	131125
20742	217211
20743	217216
20744	131126
20745	131128
20746	131129
20747	217217
20748	131130
20749	131131
20750	131132
20751	131133
20752	131134
20753	131135
20754	200229
20755	131136
20756	131137
20757	131138
20758	131139
20759	131140
20760	131141
20761	131142
20762	131143
20763	131144
20764	131145
20765	131146
20766	131147
20767	131148
20768	131149
20769	192220
20770	131150
20771	131151
20772	131152
20773	131153
20774	131154
20775	131155
20776	131156
20777	131157
20778	131158
20779	131159
20780	131160
20781	131161
20782	131162
20783	131163
20784	131164
20785	131165
20786	131166
20787	131167
20788	131168
20789	131169
20790	131170
20791	131171
20792	131172
20793	131173
20794	131174
20795	131175
20796	131176
20797	131177
20798	131178
20799	182249
20800	216163
20801	212202
20802	131179
20803	212170
20804	208214
20805	179228
20806	213215
20807	131180
20808	207200
20809	185226
20810	131181
20811	191203
20812	131182
20813	195226
20814	131183
20815	131184
20816	131185
20817	182210
20818	131186
20819	131187
20820	205195
20821	217238
20822	217240
20823	131188
20824	131189
20825	131190
20826	181179
20827	131191
20828	182181
20829	131192
20830	131193
20831	131194
20832	131195
20833	131196
20834	190164
20835	131197
20836	131198
20837	200235
20838	131199
20839	131200
20840	200171
20841	131201
20842	131202
20843	176203
20844	185171
20845	193249
20846	217226
20847	131203
20848	192188
20849	185178
20850	131204
20851	185216
20852	208203
20853	177248
20854	198228
20855	190223
20856	181228
20857	215200
20858	131205
20859	209248
20860	188230
20861	202222
20862	131206
20863	131207
20864	188189
20865	217230
20866	216231
20867	131208
20868	131209
20869	196218
20870	131210
20871	131211
20872	184212
20873	200189
20874	131212
20875	131213
20876	178225
20877	212217
20878	131214
20879	131215
20880	131216
20881	131217
20882	195176
20883	131218
20884	131219
20885	195225
20886	218162
20887	200223
20888	131220
20889	208180
20890	131221
20891	190252
20892	197169
20893	131222
20894	131223
20895	131224
20896	185218
20897	131225
20898	218163
20899	131226
20900	212169
20901	218164
20902	131227
20903	131228
20904	131229
20905	131230
20906	131231
20907	217251
20908	182172
20909	131232
20910	131233
20911	183235
20912	177249
20913	217252
20914	179229
20915	190246
20916	131234
20917	191246
20918	210177
20919	192228
20920	131235
20921	131236
20922	131237
20923	182179
20924	217254
20925	217253
20926	131238
20927	131239
20928	190187
20929	131240
20930	131241
20931	131242
20932	198224
20933	131243
20934	215188
20935	218161
20936	131244
20937	193185
20938	131245
20939	181242
20940	193232
20941	131246
20942	131247
20943	188245
20944	131248
20945	180213
20946	131249
20947	131250
20948	131251
20949	131252
20950	131253
20951	131254
20952	132064
20953	132065
20954	132066
20955	193221
20956	132067
20957	196253
20958	132068
20959	132069
20960	188184
20961	183178
20962	132070
20963	132071
20964	183239
20965	132072
20966	132073
20967	132074
20968	132075
20969	132076
20970	132077
20971	217236
20972	132078
20973	198190
20974	132079
20975	191173
20976	187203
20977	132080
20978	132081
20979	181202
20980	132082
20981	219201
20982	208215
20983	132083
20984	205185
20985	176188
20986	179246
20987	187247
20988	219202
20989	186175
20990	132084
20991	212228
20992	181182
20993	181243
20994	216214
20995	200208
20996	132085
20997	132086
20998	183214
20999	199208
21000	216215
21001	132087
21002	191175
21003	132088
21004	132089
21005	219187
21006	216216
21007	132090
21008	132091
21009	208204
21010	187174
21011	132092
21012	132093
21013	132094
21014	235190
21015	193208
21016	193245
21017	212242
21018	184213
21019	180180
21020	132095
21021	179245
21022	132096
21023	132097
21024	201190
21025	132098
21026	132099
21027	132100
21028	197208
21029	132101
21030	132102
21031	132103
21032	197217
21033	192251
21034	132104
21035	177240
21036	132105
21037	216217
21038	185206
21039	132106
21040	181189
21041	132107
21042	132108
21043	216218
21044	132109
21045	132110
21046	214198
21047	203162
21048	200175
21049	201178
21050	180204
21051	191204
21052	132111
21053	185244
21054	132112
21055	216219
21056	216220
21057	182231
21058	188193
21059	204234
21060	132113
21061	132114
21062	132115
21063	132116
21064	132117
21065	132118
21066	207247
21067	132119
21068	216221
21069	199176
21070	132120
21071	132121
21072	185208
21073	189163
21074	132122
21075	132123
21076	204222
21077	132124
21078	198202
21079	132125
21080	132126
21081	132128
21082	132129
21083	132130
21084	216224
21085	132131
21086	216222
21087	132132
21088	132133
21089	216223
21090	132134
21091	132135
21092	132136
21093	176254
21094	132137
21095	190231
21096	132138
21097	202163
21098	188244
21099	132139
21100	132140
21101	132141
21102	132142
21103	184177
21104	132143
21105	132144
21106	184238
21107	132145
21108	132146
21109	132147
21110	132148
21111	132149
21112	132150
21113	132151
21114	132152
21115	132153
21116	132154
21117	216226
21118	132155
21119	189203
21120	132156
21121	216228
21122	216227
21123	132157
21124	132158
21125	132159
21126	132160
21127	132161
21128	197252
21129	132162
21130	132163
21131	132164
21132	132165
21133	132166
21134	132167
21135	132168
21136	216229
21137	132169
21138	132170
21139	216230
21140	132171
21141	132172
21142	132173
21143	132174
21144	132175
21145	132176
21146	132177
21147	193166
21148	132178
21149	200176
21150	176236
21151	185166
21152	188211
21153	206241
21154	219189
21155	193211
21156	132179
21157	132180
21158	132181
21159	132182
21160	182175
21161	214250
21162	197172
21163	189217
21164	219190
21165	219191
21166	132183
21167	132184
21168	132185
21169	192248
21170	190162
21171	192205
21172	132186
21173	132187
21174	132188
21175	132189
21176	132190
21177	132191
21178	132192
21179	132193
21180	132194
21181	132195
21182	219192
21183	202198
21184	132196
21185	132197
21186	132198
21187	178170
21188	132199
21189	132200
21190	132201
21191	211194
21192	132202
21193	195227
21194	132203
21195	209171
21196	132204
21197	132205
21198	132206
21199	132207
21200	219194
21201	132208
21202	192213
21203	132209
21204	132210
21205	132211
21206	219195
21207	132212
21208	191177
21209	132213
21210	132214
21211	132215
21212	132216
21213	132217
21214	132218
21215	196188
21216	132219
21217	132220
21218	132221
21219	132222
21220	199218
21221	132223
21222	132224
21223	132225
21224	132226
21225	132227
21226	132228
21227	132229
21228	132230
21229	132231
21230	132232
21231	132233
21232	219196
21233	132234
21234	132235
21235	132236
21236	132237
21237	132238
21238	132239
21239	132240
21240	132241
21241	217232
21242	201215
21243	132242
21244	132243
21245	132244
21246	185180
21247	206240
21248	212200
21249	132245
21250	132246
21251	132247
21252	132248
21253	176252
21254	180210
21255	132249
21256	208217
21257	132250
21258	132251
21259	132252
21260	132253
21261	217233
21262	132254
21263	222203
21264	217235
21265	133064
21266	133065
21267	133066
21268	133067
21269	216176
21270	187175
21271	177177
21272	133068
21273	179215
21274	216206
21275	133069
21276	133070
21277	212209
21278	133071
21279	133072
21280	189179
21281	191239
21282	133073
21283	207187
21284	133074
21285	133075
21286	216208
21287	133076
21288	133077
21289	133078
21290	183203
21291	133079
21292	133080
21293	133081
21294	216209
21295	133082
21296	133083
21297	133084
21298	133085
21299	133086
21300	133087
21301	133088
21302	133089
21303	133090
21304	133091
21305	198165
21306	199248
21307	210189
21308	133092
21309	133093
21310	216210
21311	196228
21312	133094
21313	202174
21314	133095
21315	199167
21316	133096
21317	216166
21318	133097
21319	201253
21320	206231
21321	187220
21322	176235
21323	133098
21324	133099
21325	133100
21326	187170
21327	208173
21328	133101
21329	177176
21330	215228
21331	215191
21332	133102
21333	181165
21334	194244
21335	196207
21336	133103
21337	133104
21338	178169
21339	133105
21340	178183
21341	133106
21342	177229
21343	223178
21344	213188
21345	191168
21346	194172
21347	216213
21348	194177
21349	133107
21350	216212
21351	206212
21352	133108
21353	218224
21354	133109
21355	206192
21356	133110
21357	133111
21358	216180
21359	195174
21360	211161
21361	206163
21362	133112
21363	188180
21364	200180
21365	194209
21366	133113
21367	190237
21368	208182
21369	133114
21370	218225
21371	133115
21372	133116
21373	133117
21374	133118
21375	199228
21376	133119
21377	133120
21378	179167
21379	133121
21380	182242
21381	204252
21382	192250
21383	133122
21384	133123
21385	192247
21386	133124
21387	209185
21388	209225
21389	216199
21390	133125
21391	133126
21392	133128
21393	133129
21394	133130
21395	133131
21396	133132
21397	178222
21398	133133
21399	133134
21400	192229
21401	133135
21402	186241
21403	133136
21404	133137
21405	216200
21406	133138
21407	212173
21408	133139
21409	133140
21410	207225
21411	216201
21412	133141
21413	216202
21414	207195
21415	133142
21416	179248
21417	190199
21418	133143
21419	133144
21420	133145
21421	133146
21422	216203
21423	133147
21424	133148
21425	133149
21426	133150
21427	133151
21428	133152
21429	133153
21430	219204
21431	133154
21432	133155
21433	133156
21434	133157
21435	200165
21436	133158
21437	133159
21438	133160
21439	207216
21440	133161
21441	200254
21442	178206
21443	133162
21444	133163
21445	133164
21446	133165
21447	133166
21448	211214
21449	178230
21450	188176
21451	211209
21452	203171
21453	183180
21454	133167
21455	133168
21456	133169
21457	183162
21458	133170
21459	133171
21460	202229
21461	133172
21462	200161
21463	202220
21464	177228
21465	208240
21466	133173
21467	197209
21468	133174
21469	133175
21470	133176
21471	219197
21472	181254
21473	133177
21474	133178
21475	191218
21476	185197
21477	190228
21478	193237
21479	133179
21480	223182
21481	223181
21482	214187
21483	189208
21484	213217
21485	176200
21486	182163
21487	191201
21488	204168
21489	223179
21490	202183
21491	211210
21492	133180
21493	216207
21494	210182
21495	186197
21496	203190
21497	204190
21498	133181
21499	223183
21500	181240
21501	223180
21502	133182
21503	133183
21504	133184
21505	211245
21506	133185
21507	179212
21508	184247
21509	133186
21510	223186
21511	133187
21512	186207
21513	188170
21514	181245
21515	133188
21516	205172
21517	195251
21518	186243
21519	192244
21520	205194
21521	207242
21522	223184
21523	207197
21524	133189
21525	194192
21526	223185
21527	194240
21528	133190
21529	133191
21530	133192
21531	190253
21532	133193
21533	193223
21534	205204
21535	210247
21536	183205
21537	223193
21538	133194
21539	223196
21540	133195
21541	133196
21542	183241
21543	176201
21544	182214
21545	183212
21546	133197
21547	186172
21548	204253
21549	191212
21550	203177
21551	198244
21552	133198
21553	214168
21554	223197
21555	133199
21556	206226
21557	179179
21558	133200
21559	133201
21560	206252
21561	180181
21562	133202
21563	206199
21564	186240
21565	133203
21566	206225
21567	133204
21568	209189
21569	133205
21570	133206
21571	223192
21572	133207
21573	133208
21574	180244
21575	133209
21576	179202
21577	133210
21578	184230
21579	223187
21580	133211
21581	133212
21582	133213
21583	133214
21584	196197
21585	133215
21586	223188
21587	223189
21588	223190
21589	197187
21590	223191
21591	223194
21592	212177
21593	223195
21594	133216
21595	199186
21596	206216
21597	133217
21598	133218
21599	133219
21600	133220
21601	133221
21602	196216
